Id,SalePrice
1606,59559.01909369708
1607,185439.62468436547
1608,265751.8028542926
1609,190331.23139262627
1610,200687.41970777945
1611,207428.94564231284
1612,204724.9849222652
1613,225129.47374749908
1614,57424.15009128851
1615,103655.93542780087
1616,103605.35122674919
1617,119944.17655224213
1618,127298.1790431916
1619,162373.41125202941
1620,634461.0474880796
1621,160243.09212397726
1622,152905.8729644003
1623,78400.67228435657
1624,240531.1715302331
1625,131157.7107962948
1626,204631.80868897404
1627,213134.85955077008
1628,344182.7855328829
1629,208637.58073123507
1630,335115.8940568458
1631,185031.86839214645
1632,190830.6123751541
1633,216419.4498033617
1634,242638.07004584168
1635,248749.41492559636
1636,190631.26769055103
1637,225412.01234647166
1638,210329.53789344305
1639,206718.28662571037
1640,247808.83631215515
1641,205143.21346186515
1642,278453.671514718
1643,224998.80393317618
1644,225226.84443398778
1645,231536.7943755015
1646,190440.43901525674
1647,153271.73100393367
1648,141858.77966211172
1649,157294.61711851766
1650,162473.85124835823
1651,131190.958647401
1652,145161.49102812255
1653,142369.78435951442
1654,187324.34364460758
1655,47228.22046743842
1656,166478.33380543662
1657,64188.34071513844
1658,165555.15958452917
1659,43722.612828155696
1660,56683.81733281989
1661,621871.2815869115
1662,370941.0148273258
1663,324600.23826952535
1664,552724.6572489531
1665,270165.7476594981
1666,314418.0912228368
1667,421398.05842445383
1668,340754.3761513732
1669,274984.0341000184
1670,299357.68886164215
1671,280951.6947205931
1672,526996.4313138209
1673,446513.6992789237
1674,233533.0992836689
1675,220403.42977663828
1676,232446.43274457808
1677,245106.9793036144
1678,351072.72177578247
1679,344481.6709507847
1680,259509.0664656916
1681,218093.10474289086
1682,320389.97970906744
1683,207169.9577972262
1684,251433.9195836242
1685,244931.3462541946
1686,201167.12542884957
1687,215073.8272395963
1688,227872.37414095676
1689,247130.46946969803
1690,275882.67208910146
1691,253619.49029284285
1692,331257.9168731313
1693,200967.36201222573
1694,249109.34879866114
1695,216853.57993277578
1696,327808.91634430934
1697,216843.05157177028
1698,452057.2521011039
1699,423364.2135812616
1700,241491.68971510898
1701,279408.129342728
1702,235335.48062422278
1703,260999.00370748373
1704,306117.5108406559
1705,248874.9519869678
1706,402958.47578330047
1707,186476.71131943323
1708,203214.55087925983
1709,273123.9093288598
1710,212629.88670992912
1711,322871.55028527323
1712,272083.4839071024
1713,308120.25801284896
1714,196071.5648680086
1715,208039.45337016223
1716,180190.83672644204
1717,201520.68640080007
1718,126895.05457609345
1719,237408.51881036628
1720,201863.17871695533
1721,177914.83693644634
1722,138472.60183521963
1723,199839.73809966835
1724,202250.1255386828
1725,301406.5878802674
1726,167642.37666835106
1727,147094.00022892762
1728,185685.87685131983
1729,147713.62145795126
1730,196919.48759243923
1731,147603.28972738903
1732,147404.69551072665
1733,128870.73360072474
1734,129681.66739204126
1735,159000.93924820315
1736,46917.04252456309
1737,319827.59115169116
1738,76861.56052786713
1739,372013.90866095707
1740,248994.5519153061
1741,248848.7078120465
1742,168072.70358775387
1743,197424.3533190574
1744,244959.6223276541
1745,157543.96457265594
1746,167728.1457311417
1747,215324.8138107142
1748,248682.85562579296
1749,61530.78878308971
1750,151055.62526835102
1751,268984.59820742573
1752,47707.552721596236
1753,156962.24244832117
1754,71869.85555224921
1755,55617.34634331644
1756,236568.58122270703
1757,129746.85734246658
1758,187430.41079698145
1759,216508.1396574119
1760,186422.8690293046
1761,201249.41194137352
1762,203459.49164590583
1763,218130.9449819177
1764,145833.35223584037
1765,140583.45566804093
1766,194002.85376222726
1767,188038.06245684772
1768,162104.15412839944
1769,152029.28986678238
1770,162281.07323406867
1771,43918.72251792033
1772,48329.79329877765
1773,180589.84135888852
1774,150920.24581333093
1775,161374.197769281
1776,134209.9797366437
1777,140475.8228516486
1778,148818.87225745345
1779,166765.96861355993
1780,191580.5630066082
1781,142361.83822410018
1782,120803.36839748343
1783,56955.89062986754
1784,139374.84337829618
1785,134069.351163795
1786,132247.0968111755
1787,157551.65362228418
1788,127484.8850368696
1789,114694.24715765569
1790,119086.20476732193
1791,224484.41253848694
1792,140973.80422321032
1793,170114.1668054391
1794,162743.57155147425
1795,129422.68589889033
1796,149933.61299281503
1797,125178.90726541111
1798,141256.57462005317
1799,138250.6849088615
1800,167092.04634189507
1801,136734.4588235585
1802,136213.66349232366
1803,173410.9117181367
1804,141544.55248551499
1805,184180.5187746815
1806,119122.38106792473
1807,196781.47806685005
1808,132215.32610375597
1809,111320.56782233164
1810,182741.6245356246
1811,102169.38949706624
1812,90235.0477677923
1813,133928.16650304134
1814,134448.86250483562
1815,137311.2416024882
1816,131544.5543636866
1817,154598.20358929405
1818,214644.09735657874
1819,163913.32974804108
1820,128001.78139971514
1821,132507.4114409198
1822,170189.51134122917
1823,83287.44123055464
1824,186553.84412840754
1825,173627.0250196452
1826,130591.86244466451
1827,138226.14388061417
1828,190774.84679129883
1829,603537.2976534982
1830,158984.94938230747
1831,158548.3343073697
1832,146153.22971009338
1833,186870.6235183966
1834,152421.63846935783
1835,126601.62063264099
1836,109559.32840349956
1837,116287.07855767867
1838,140680.76875484636
1839,41733.61062210337
1840,214349.39776130693
1841,189945.1434363506
1842,167820.04216665402
1843,162515.08830046828
1844,54159.23573907155
1845,198007.54722539487
1846,61030.7417124325
1847,84894.00838063563
1848,117177.6227079423
1849,138936.34873401147
1850,147508.84318487172
1851,171557.88712461156
1852,177648.24407836684
1853,152200.2735740602
1854,148661.4449904097
1855,158104.4957047731
1856,253858.95167231993
1857,182808.7727131975
1858,149151.9290211014
1859,150028.41957577915
1860,172329.3465069095
1861,149781.67999331388
1862,1658555.6924757939
1863,1658462.1035561296
1864,1658434.147062889
1865,345538.2581348426
1866,341266.3649544905
1867,248371.94602915674
1868,305082.833156524
1869,254358.25363956037
1870,218776.0009451404
1871,260359.72030006172
1872,244178.3568533611
1873,255437.90678555757
1874,162458.10888116845
1875,185166.53427343955
1876,252416.56706964865
1877,194561.83328379225
1878,215481.84125656958
1879,144700.9560968197
1880,146078.91202274885
1881,229499.45414502316
1882,285292.487107864
1883,183819.31632265687
1884,185320.18455072958
1885,218221.14826795275
1886,271722.39151351503
1887,253354.08942387253
1888,300582.8963807337
1889,223084.4306213183
1890,170672.57248451284
1891,192996.6334619202
1892,127826.37975845263
1893,158761.96071430945
1894,117104.21272027334
1895,185069.7259115503
1896,143883.53368100393
1897,204765.67219638868
1898,190001.43765457653
1899,165466.7207323356
1900,188128.99025027128
1901,180388.569589278
1902,123191.58009313032
1903,302356.12356274907
1904,211562.9671866535
1905,197374.77060177934
1906,191996.51594267366
1907,244778.90726755772
1908,154897.28263623666
1909,187916.82796576506
1910,156693.1033185764
1911,208602.48665862597
1912,248764.73819484643
1913,264115.8860526229
1914,115046.3199325551
1915,92242.3679454791
1916,126884.99837612906
1917,253105.83286711713
1918,183441.61869354334
1919,195695.19479932752
1920,170199.70368326787
1921,343438.7524225622
1922,266347.32977375883
1923,214199.9026423351
1924,322631.2530909714
1925,240386.07149851663
1926,320302.4063663784
1927,137567.56591636996
1928,183706.13565840674
1929,45089.24609788766
1930,47453.29093149054
1931,207880.03951118828
1932,169903.75110972114
1933,188342.19674005502
1934,212100.79234375202
1935,219985.531052051
1936,189826.0944557277
1937,213069.11646556345
1938,204986.16023326144
1939,241945.5562581258
1940,156796.71784365745
1941,215269.8071553777
1942,208845.69832050175
1943,189404.6756792412
1944,435617.28395366046
1945,304716.5355814811
1946,191577.4696780086
1947,260919.9254335592
1948,184011.01060148358
1949,209076.61737889607
1950,171154.146654755
1951,235653.33606045737
1952,62707.21277426857
1953,237981.75743693873
1954,196635.7318418871
1955,151916.9032333183
1956,146717.84044481145
1957,154374.5524872541
1958,313404.0367804942
1959,155099.49985926945
1960,122919.1854629909
1961,143269.09923546563
1962,43535.31886412656
1963,134815.19729566047
1964,144469.2361067532
1965,150363.97227984507
1966,121220.11191223958
1967,248438.08706931077
1968,411543.1083010164
1969,314994.81402367976
1970,384298.8434714293
1971,640285.8438335508
1972,369162.90942458384
1973,383801.644819718
1974,369489.3864965605
1975,427883.28937222064
1976,295040.7159020198
1977,419206.0099411179
1978,335354.21093759075
1979,303333.59471434803
1980,209353.01007769146
1981,274422.40337146306
1982,242473.27002902416
1983,214260.00581909847
1984,187108.28282750468
1985,267527.6128069116
1986,281235.64192987856
1987,205863.29024011618
1988,247214.52020478016
1989,231768.98974776772
1990,296826.0329934683
1991,245289.83805921604
1992,261981.9882193918
1993,204357.80770421177
1994,270005.75031821145
1995,222338.94650608313
1996,276510.8776760883
1997,268183.942504741
1998,242273.69593448183
1999,432158.8068544492
2000,327345.92846456857
2001,366713.7106847407
2002,285042.81862166506
2003,314576.7295681761
2004,347493.8621349597
2005,211953.9100301972
2006,185676.5002554314
2007,269998.80624110065
2008,230345.5511478915
2009,232727.6144067113
2010,228591.71593284744
2011,157500.1432569302
2012,192784.34026912876
2013,173411.4548695536
2014,61885.72402498613
2015,178610.94440331028
2016,222858.78264789563
2017,63910.06699423883
2018,183235.3641618202
2019,171218.13727382224
2020,152123.21438894514
2021,129059.86912155001
2022,60130.376163341214
2023,130160.96978486396
2024,341349.79534114257
2025,345755.7525970408
2026,182927.6809123947
2027,207469.07266064177
2028,187909.9027177615
2029,220621.50233286127
2030,226317.52480420045
2031,226784.26110176323
2032,219384.53363744574
2033,219501.179024498
2034,199118.32513019748
2035,266697.848085492
2036,226067.55022453438
2037,228908.8755800582
2038,305403.73673902673
2039,188255.84595884106
2040,295760.43912438274
2041,254331.50627931196
2042,231452.65054678774
2043,56697.27247089629
2044,203676.3404841662
2045,183511.95653404607
2046,133124.8743045601
2047,156659.3902458169
2048,143406.41573486678
2049,147035.0950268433
2050,159026.4734740108
2051,156209.2626995913
2052,148487.98010485296
2053,162100.31745789477
2054,145981.9977899127
2055,147584.01722502217
2056,203247.98335077259
2057,129881.12798815555
2058,228462.07427795598
2059,198446.474798037
2060,177492.53600702697
2061,193092.45470722037
2062,147062.33337419183
2063,137673.9376824439
2064,139155.61873912808
2065,144289.0077416983
2066,191116.8662760907
2067,221127.03002896573
2068,147056.784308079
2069,123259.97448101794
2070,121701.97200389222
2071,136995.3525062173
2072,78025.35722986211
2073,53042.14289718067
2074,156265.50371881181
2075,153291.87297287892
2076,152899.59330023665
2077,169769.37356673655
2078,46847.378874888724
2079,124164.744672325
2080,136632.2979095578
2081,127522.23783777271
2082,124850.44018111871
2083,140381.70738147682
2084,41602.88327588644
2085,139512.86080912728
2086,194160.56244819815
2087,126106.15315403436
2088,130094.75981616235
2089,124592.6878213027
2090,156618.72556599817
2091,90761.94482713751
2092,172723.42870291462
2093,161935.0191985465
2094,42931.63937166063
2095,127337.59224941037
2096,136266.17818731567
2097,63035.701195918584
2098,152743.71256433195
2099,119573.40863427937
2100,127966.22027575204
2101,168575.93085152155
2102,176605.85833442866
2103,94768.9586265211
2104,155714.24047961168
2105,108116.03329181323
2106,126965.5489090276
2107,310295.7340550442
2108,146861.2504988888
2109,129290.59997937505
2110,164458.80352909173
2111,156365.3757897855
2112,170068.021615645
2113,131456.46101786624
2114,154607.93712916164
2115,160016.98280884698
2116,164070.74711888825
2117,150533.52395500743
2118,130900.41879855463
2119,146578.15717969177
2120,181721.39539481243
2121,141184.937297894
2122,45684.4035453407
2123,158361.30247048478
2124,207915.41618854422
2125,160506.86002938173
2126,184557.25025929266
2127,150713.29154430664
2128,154507.78781525872
2129,131545.01267352497
2130,149272.73622481263
2131,217014.18154966016
2132,119128.60001697163
2133,134346.19489105794
2134,184609.6599284357
2135,153638.18318493382
2136,88307.8777514177
2137,133025.70978814038
2138,176361.06497965276
2139,194729.17955443572
2140,157338.20757957164
2141,60544.47390496146
2142,146040.91587805017
2143,171911.27361503415
2144,162736.8410766063
2145,157958.42570840995
2146,160717.55905488497
2147,245129.93876096932
2148,170633.1189920813
2149,159112.63635945413
2150,236725.0184141879
2151,142312.57952723533
2152,179384.3452900695
2153,200752.51288999367
2154,122675.40949953976
2155,154627.29360027623
2156,94106.241926061
2157,255719.26890001268
2158,273567.4970971397
2159,243682.06465456728
2160,218815.15597607126
2161,269683.12844986626
2162,319145.95735423523
2163,369332.90189049527
2164,248867.82493236646
2165,209621.68107140777
2166,168531.28617283897
2167,213841.75780752042
2168,200289.9728971107
2169,190327.36057114438
2170,204523.31927302957
2171,144988.8036992911
2172,160667.07095053882
2173,136644.12238665216
2174,251580.46913977107
2175,274058.4275121236
2176,265604.3037673986
2177,299782.11510153854
2178,239658.1570439726
2179,163676.9341532783
2180,265103.73415295186
2181,187872.2954682151
2182,200783.38597410516
2183,193585.1201584945
2184,140150.21071940634
2185,50907.26459034391
2186,53109.95565712884
2187,197296.41362132435
2188,178484.65166605954
2189,798337.5010953529
2190,102752.7497548077
2191,102680.29524770279
2192,116730.96018645322
2193,110229.18435595045
2194,144022.38273943524
2195,130708.44774630663
2196,150344.83697859803
2197,129397.39722220994
2198,188974.6707218216
2199,352961.9010548613
2200,218150.93640037853
2201,159051.84427914684
2202,221442.5524334468
2203,197652.53483735098
2204,156331.67706500692
2205,125400.79738781395
2206,57186.720846457436
2207,253830.5518320374
2208,257903.1755634524
2209,220965.4974203968
2210,152509.43516321306
2211,151802.06257359692
2212,121281.89503000688
2213,107879.49386341171
2214,179602.89112488984
2215,147336.06504032336
2216,151003.7756073125
2217,143974.71539518354
2218,115909.84834989376
2219,121870.43311741173
2220,138060.56980197466
2221,92242.3679454791
2222,77660.87724677296
2223,294421.22152642533
2224,288274.34724931367
2225,155898.03425738885
2226,229912.1692769039
2227,209002.4957212681
2228,284061.8113403661
2229,267333.3663768286
2230,186106.08452788633
2231,220719.61585066965
2232,192881.13476317344
2233,181529.8544201048
2234,269097.2961784464
2235,204617.62009682856
2236,286099.36817152007
2237,307742.18200611236
2238,383125.3552776042
2239,130579.89201883269
2240,158682.17797781716
2241,180362.19437684448
2242,152503.37987178413
2243,171147.78127729901
2244,148992.80779509412
2245,181652.4748028256
2246,156262.99145896363
2247,115155.96121323455
2248,41434.94753592399
2249,139332.8757794467
2250,142087.42043869564
2251,164351.43513037282
2252,185181.0832632966
2253,212535.86030882545
2254,215805.72867948384
2255,254667.9205627318
2256,176017.79010478265
2257,307310.6015003184
2258,160929.69282741842
2259,214566.73641660513
2260,187624.67792715263
2261,160649.15002129198
2262,173567.82034802015
2263,547914.1101622961
2264,444550.28239613987
2265,217157.5146744647
2266,257284.910137169
2267,316977.8535223284
2268,355047.6574708011
2269,137998.29298472725
2270,173589.69177894635
2271,211162.1051843147
2272,255789.86175917907
2273,144043.34713987747
2274,177150.26002067863
2275,56548.19767125909
2276,56824.44812885322
2277,228183.67480207593
2278,179407.26775341362
2279,123066.41275184364
2280,128682.69270362616
2281,195822.62401084424
2282,203575.00648275315
2283,138952.39395904756
2284,148594.28746387767
2285,117970.20900388315
2286,143189.52342299145
2287,311493.17528444674
2288,269728.0243762391
2289,323547.28735527355
2290,350173.34810704686
2291,405724.6370315832
2292,337093.68920699984
2293,400546.3623009148
2294,354087.8204783465
2295,450218.3431771627
2296,229932.63931911692
2297,394091.48451285396
2298,274170.5928302136
2299,417432.4796017462
2300,325431.06798221625
2301,350677.05877859256
2302,253143.36482125934
2303,226861.09921243167
2304,204697.0930601069
2305,228642.47738996317
2306,228151.95697957525
2307,250290.4853037374
2308,225663.51401033823
2309,240377.86926059893
2310,211570.59227069916
2311,231460.9899758741
2312,231736.42552568708
2313,213016.89872601727
2314,193682.85680884012
2315,234874.84923107858
2316,294208.8165141264
2317,212112.5999045761
2318,196997.18313103897
2319,202610.78754136048
2320,182882.0903789392
2321,294379.3774572989
2322,224568.52188609226
2323,193059.85616240642
2324,274451.92811832303
2325,224964.11708805762
2326,222526.9348569876
2327,271905.0256815312
2328,274005.80694045237
2329,250968.89117435875
2330,230887.76067697984
2331,335498.1051280399
2332,391601.46548933344
2333,360573.3927893129
2334,289107.9403057538
2335,309162.1728824564
2336,281890.27437404887
2337,168241.83022930348
2338,261705.68600276878
2339,244707.50816413996
2340,290180.56573594286
2341,294031.7853695859
2342,234602.18096553063
2343,274299.1908684355
2344,233486.51812385625
2345,204656.4002260299
2346,183208.06398064946
2347,183211.50321978575
2348,242829.28382408613
2349,264803.05654205766
2350,348306.87251596054
2351,229399.14151218493
2352,225243.67970068657
2353,350751.2309693816
2354,141533.24824566414
2355,129756.9096286249
2356,195869.76583379108
2357,199094.76375005694
2358,186033.26827884288
2359,166314.32710537963
2360,140954.4524292431
2361,151151.10947637976
2362,269276.22893173626
2363,152961.27087715932
2364,193729.76973461002
2365,247129.88601897578
2366,208266.84812448017
2367,211805.69068259717
2368,242950.53684076224
2369,189834.19122020446
2370,256277.9974025954
2371,150004.94395631054
2372,170679.40056022193
2373,348003.23206230963
2374,321533.04209776904
2375,221299.40873620662
2376,253461.56685593905
2377,273544.80360441026
2378,175571.42671923595
2379,245384.6296228899
2380,181481.43300438247
2381,174641.3562526494
2382,204694.44841491262
2383,194457.9116758059
2384,276517.73285096884
2385,191377.68878156441
2386,155141.54301421292
2387,142261.06878895924
2388,162785.8960106827
2389,162539.3736645824
2390,187460.4956359845
2391,151013.69251016053
2392,128334.20798996094
2393,58126.533088386714
2394,139900.8334025477
2395,228430.79310310876
2396,55673.642507106335
2397,206753.12094318078
2398,128819.70407844029
2399,34819.42022183573
2400,106644.81825729451
2401,125937.9656721051
2402,161089.02167064606
2403,142427.28294320573
2404,61058.05446546082
2405,199106.67756091477
2406,164085.1732914233
2407,157865.20017614684
2408,167755.48621264697
2409,163533.7329602055
2410,251089.67341764475
2411,147918.85624529555
2412,196662.6944186801
2413,147517.72398914388
2414,139519.41634056155
2415,134397.63204852765
2416,134360.19427290783
2417,49989.454350670465
2418,144283.08741842618
2419,184442.64691565334
2420,184886.2900872165
2421,188741.97926882672
2422,144448.42743937683
2423,82755.42781758615
2424,188656.15630450138
2425,332770.79523586825
2426,156055.7058577485
2427,86495.3794590925
2428,65156.582146262925
2429,44282.64882305461
2430,151936.58761842447
2431,170346.20994884177
2432,159618.403003109
2433,56807.125007737646
2434,160218.28500387055
2435,195710.88167466817
2436,176208.21460542313
2437,125293.15923872983
2438,178960.53113992026
2439,129598.29776754176
2440,111428.1628251701
2441,170183.41865852778
2442,143513.2992305542
2443,170647.0904595487
2444,170114.58441658394
2445,129638.31557398607
2446,162178.81993767098
2447,203448.7378601407
2448,89371.19100162323
2449,130681.53763541378
2450,117101.67529000189
2451,177888.99972500332
2452,205021.9759102483
2453,137935.30289022336
2454,199676.08181605992
2455,190472.16222711236
2456,147837.05766810168
2457,127384.11042363758
2458,196715.2123776173
2459,135257.89438510846
2460,174845.55559900505
2461,175918.8724974663
2462,152843.5885053814
2463,163027.22296395496
2464,196817.91481823608
2465,157498.04175710585
2466,148850.87121136984
2467,191757.09414742736
2468,117646.85024283662
2469,105635.7671333601
2470,274159.2728606927
2471,203007.0056066381
2472,174985.99173542572
2473,132090.78192055755
2474,109356.44575185521
2475,273122.560446495
2476,127832.01134600864
2477,165934.57722541658
2478,185920.45266773272
2479,146477.23114194596
2480,54676.448218579615
2481,163880.08027673213
2482,171968.87760927333
2483,131949.88429445203
2484,141784.7346234418
2485,154178.6796982389
2486,183198.57753636315
2487,377855.01525305654
2488,182145.53857553806
2489,159600.96302002028
2490,211049.18978833192
2491,140958.3074469396
2492,204916.2407753258
2493,190142.74367568063
2494,181770.463148069
2495,122970.40867602134
2496,267740.48502152774
2497,138356.7663189783
2498,48785.62829222094
2499,140520.90894052404
2500,128619.56150650559
2501,176803.63103570868
2502,195945.74187789246
2503,152972.6252272823
2504,11115.283320737664
2505,252626.42557669073
2506,272008.76967593987
2507,269535.38921239163
2508,271488.4499389881
2509,224217.19959560453
2510,228009.08480046366
2511,179089.0787009323
2512,218776.5931388338
2513,238726.57865415164
2514,248183.67933355525
2515,55047.9459173755
2516,189843.66184451748
2517,165713.74158618046
2518,185841.1489929475
2519,240666.88506465853
2520,256707.7663825728
2521,196167.0600662957
2522,257957.45983684022
2523,136449.6061151127
2524,174855.74689302425
2525,175953.82275392406
2526,136546.55980195946
2527,148548.00502939575
2528,125893.14658362098
2529,146100.45953284885
2530,134161.46269006855
2531,270217.04825259984
2532,269328.3807842455
2533,208642.4746471265
2534,216958.9284994908
2535,278971.72651685256
2536,277688.78317415976
2537,222201.4762529105
2538,204627.50466982776
2539,194356.63240947458
2540,210986.77709191272
2541,234649.50784379255
2542,194602.75705077648
2543,171713.79611847064
2544,131127.01738607074
2545,172971.56143627744
2546,131465.5822761245
2547,214526.7275906105
2548,210117.18187669833
2549,204354.42495257425
2550,452407.9187005106
2551,193000.62690258183
2552,135868.52512642054
2553,102677.50736956265
2554,107003.04946231074
2555,145567.4615383873
2556,129169.11067504094
2557,155787.85865379332
2558,260696.39437416228
2559,149234.49280222526
2560,188202.74162442458
2561,191799.40648808124
2562,191099.31268822987
2563,175499.25524486235
2564,231941.35081551733
2565,181699.1086049942
2566,187442.9711936633
2567,123465.64109465895
2568,195171.7007599362
2569,68773.42677771389
2570,151476.32004412767
2571,184199.7249604819
2572,146226.17504011546
2573,204727.60651579034
2574,189348.98500946374
2575,136499.1809778779
2576,142495.25304021162
2577,124870.06746338843
2578,134990.78283461157
2579,136912.52356782265
2580,87575.76240076385
2581,160119.08270009575
2582,150071.77611792547
2583,78586.61314916926
2584,168252.57802131874
2585,218030.52225263268
2586,191781.02098198186
2587,212352.42029330862
2588,19897.730876137037
2589,179279.38436667595
2590,222805.01409245827
2591,217096.04117451728
2592,203307.7121436899
2593,4.286396256315653e+17
2594,49471.49558433331
2595,168506.844082165
2596,273981.4467134707
2597,214061.5373380781
2598,483986.15920829284
2599,297459.8909931675
2600,603389.4832177333
2601,164782.85751046077
2602,127613.29304445432
2603,137023.09282030605
2604,103549.91949345282
2605,138973.21727219407
2606,181878.69366259614
2607,187052.3071179093
2608,281770.960923685
2609,205416.9759678519
2610,37272.07584553808
2611,146472.69843748078
2612,172644.84194941176
2613,137622.5698851402
2614,43481.65802286075
2615,152885.27136666395
2616,185580.27755802262
2617,220278.45773101487
2618,199988.63225892533
2619,223002.66083340006
2620,237295.63234419702
2621,224949.04979804726
2622,234005.684705258
2623,245050.78708807673
2624,351319.4957481422
2625,222217.1615745426
2626,65152.64870821523
2627,133058.42251308225
2628,607120.932754179
2629,437952.9717051339
2630,434298.1299256237
2631,434411.25181974936
2632,501441.45715970086
2633,277060.1964066996
2634,379651.88248067955
2635,180100.61480348848
2636,223114.16955856478
2637,182483.2688612567
2638,327944.4547226194
2639,250522.41838275242
2640,145722.82335381449
2641,45305.08277769061
2642,165894.68416185255
2643,142574.3876955292
2644,177375.52588957496
2645,139732.65309336587
2646,127348.06227026987
2647,145208.62800167894
2648,47687.60288929633
2649,179687.98922124621
2650,131352.4998749156
2651,166656.45607529642
2652,422108.4348320088
2653,241504.6116273845
2654,239209.98473498572
2655,315051.8771118316
2656,370386.96114095615
2657,284464.51910631324
2658,289965.85390721593
2659,392918.5216880362
2660,392171.529001648
2661,279136.4416430261
2662,296996.28684729955
2663,315322.40905783337
2664,240480.90361877385
2665,273102.9920053791
2666,246794.87229036962
2667,253504.49192208634
2668,221379.90078952603
2669,189552.96624072324
2670,350269.3593346789
2671,219554.50979384698
2672,252426.06820081268
2673,225582.51375192896
2674,260013.35644024756
2675,188185.54481534616
2676,239883.51834642704
2677,272391.05479442613
2678,349767.08131163585
2679,274989.6482716259
2680,308971.3439015379
2681,394913.30580178293
2682,292955.337972558
2683,823755.0436038724
2684,360717.33716578234
2685,360543.8202962627
2686,257457.2811780799
2687,241139.36531434994
2688,198005.43085565063
2689,166015.99375467614
2690,500152.83282779437
2691,204910.28682394733
2692,135301.85417347544
2693,188358.67139309345
2694,139968.6343624917
2695,217605.73338602792
2696,197633.96557632493
2697,190682.51893202163
2698,216448.04298647263
2699,166812.72251221308
2700,147126.32986067326
2701,166333.13506772087
2702,159216.12740633058
2703,143818.67410170764
2704,164446.20896992617
2705,127584.13598101909
2706,125033.8510115186
2707,163712.27478642255
2708,128463.9006375949
2709,113282.0416596916
2710,169608.42378632003
2711,99590635.57224557
2712,418004.49706810975
2713,210126.4831795227
2714,170882.93632794105
2715,148018.0114971249
2716,148739.122987244
2717,221428.54329999088
2718,226542.52747721015
2719,161252.8673180065
2720,170886.47674376433
2721,159652.616209355
2722,188659.7850111313
2723,164550.55012686926
2724,165376.97345115797
2725,156765.4939241242
2726,175155.3099148377
2727,232843.5565160532
2728,203876.91039674392
2729,170786.76131305489
2730,159064.76549578083
2731,156188.4848376985
2732,153809.17948522593
2733,200093.44439612282
2734,194832.38107830484
